index,player_id,season,position,unit,player,run_defense_snaps,pass_rush_snaps,coverage_snaps,total_snaps,run_block_snaps,receiving_snaps,pass_block_snaps,run_snaps,pass_snaps,run_defense,pass_rush,coverage,discipline,defense,run_block,receiving,pass_block,run,pass,offense,coverage_rank,offense_rank,defense_rank,run_defense_rank,pass_rush_rank,receiving_rank,pass_rank,run_block_rank,pass_block_rank,run_rank,season_1,position_1,pff_player_id,wick_score,capped_wick_score
196,145382,2023,LB,defense,Wayne Matthews III,5448.0,1377.0,4412.0,12594,19.0,0.0,0.0,0.0,0.0,69.15789473684211,67.82105263157894,74.06842105263158,29.426315789473687,72.43157894736842,60.0,,,,,60.0,124.10526315789474,2.0,183.57894736842104,273.7368421052632,96.38888888888889,,,1.0,,,2023,LB,145382,50.2,50.2
197,129582,2023,LB,defense,Nikhai Hill-Green,3246.0,400.0,3424.0,7633,0.0,0.0,0.0,0.0,0.0,64.51578947368421,67.42631578947368,72.90526315789474,20.23684210526316,69.26842105263158,,,,,,,134.72222222222223,,279.5,415.94444444444446,,,,,,,2023,LB,129582,52.7,52.7
198,157870,2023,LB,defense,Khalil Jacobs,2156.0,349.0,2344.0,6351,9.0,0.0,0.0,0.0,0.0,55.5578947368421,71.20526315789475,68.5421052631579,4.184210526315789,62.36842105263158,60.0,,,,,60.0,220.4,,473.9333333333333,625.4166666666666,,,,,,,2023,LB,157870,39.7,39.7
199,77152,2021,LB,defense,Eriq Gilyard,1441.0,310.0,937.0,2888,0.0,0.0,0.0,0.0,0.0,62.752631578947366,61.66315789473685,57.0,79.07368421052632,61.61578947368421,,,,,,,288.0,,438.6666666666667,403.1666666666667,,,,,,,2021,LB,77152,20.4,20.4
200,130573,2022,LB,defense,Daveren Rayner,3013.0,918.0,3220.0,7832,0.0,0.0,0.0,0.0,0.0,71.48421052631578,74.51052631578948,45.189473684210526,4.015789473684211,59.75789473684211,,,,,,,640.1578947368421,,513.0,241.3684210526316,49.91666666666666,,,,,,2022,LB,130573,45.8,45.8
201,147163,2023,LB,defense,Kendre' Gant,3412.0,849.0,2707.0,7411,0.0,0.0,0.0,0.0,0.0,73.74736842105263,77.68947368421054,73.60000000000001,85.36842105263158,77.98947368421052,,,,,,,117.15789473684212,,85.89473684210526,237.47368421052636,14.0,,,,,,2023,LB,147163,62.3,62.3
202,98123,2023,LB,defense,Dan Foster Jr.,3415.0,548.0,3171.0,7733,0.0,0.0,0.0,0.0,0.0,67.25263157894737,47.0,58.48947368421052,9.642105263157896,59.231578947368426,,,,,,,413.7368421052632,,554.9473684210526,332.2105263157895,227.0,,,,,,2023,LB,98123,33.9,33.9
203,102668,2023,LB,defense,Anthony Switzer,4732.0,990.0,4354.0,12147,0.0,16.0,0.0,10.0,0.0,61.18421052631579,65.08947368421053,75.84736842105264,5.557894736842105,67.03157894736842,,58.8,,62.7,,62.125,81.55555555555556,,327.7894736842105,494.10526315789474,99.4,3.0,,,,,2023,LB,102668,46.0,46.0
204,156945,2023,LB,defense,Keyshaun Elliott,4625.0,1190.0,5233.0,12248,20.0,0.0,0.0,0.0,0.0,59.77,63.315,53.235,52.14,57.275,60.0,,,,,60.0,474.05,1.5,575.2,484.5,131.85,,,1.0,,,2023,LB,156945,30.8,30.8
205,146160,2023,LB,defense,Zyrus Fiaseu,3884.0,1179.0,3597.0,9913,10.0,0.0,0.0,0.0,0.0,50.53,68.825,51.13,81.705,53.39,60.0,,,,,60.0,523.3,,640.65,638.65,74.25,,,,,,2023,LB,146160,35.7,35.7
206,130354,2022,LB,defense,JB Brown,1592.0,407.0,2266.0,5093,0.0,0.0,0.0,0.0,0.0,61.07368421052632,69.84736842105262,72.4421052631579,16.289473684210527,68.63157894736842,,,,,,,118.33333333333331,,243.44444444444449,363.77777777777777,,,,,,,2022,LB,130354,52.7,52.7
207,86008,2021,LB,defense,Darius Muasau,5427.0,1666.0,5572.0,14245,0.0,0.0,0.0,0.0,0.0,61.83,83.94,58.94,48.525,67.67999999999999,,,,,,,395.45,,249.65,338.7,16.25,,,,,,2021,LB,86008,43.2,43.2
208,58293,2020,LB,defense,Treshaun Hayward,1636.0,451.0,1564.0,3915,0.0,0.0,0.0,0.0,0.0,58.68181818181818,67.14545454545454,36.054545454545455,0.0,45.08181818181818,,,,,,,476.22222222222223,,511.22222222222223,307.75,84.625,,,,,,2020,LB,58293,41.4,41.4
209,101226,2021,LB,defense,Jacoby Windmon,4733.0,846.0,4839.0,11919,0.0,0.0,0.0,0.0,0.0,64.78947368421052,72.96842105263158,50.44210526315789,48.97894736842105,60.17894736842104,,,,,,,565.8421052631579,,465.3684210526316,326.63157894736844,70.53333333333333,,,,,,2021,LB,101226,50.8,50.8
210,121850,2021,LB,defense,Johnny Hodges,2975.0,577.0,2117.0,6385,0.0,0.0,0.0,0.0,0.0,66.77894736842104,59.36842105263158,54.41052631578947,85.61578947368422,61.71052631578947,,,,,,,471.5,,418.8888888888889,297.6111111111111,228.0,,,,,,2021,LB,121850,37.9,37.9
211,101172,2022,LB,defense,AJ Vongphachanh,5712.0,1066.0,4401.0,14120,26.0,16.0,7.0,0.0,0.0,67.03999999999999,58.355,59.42999999999999,70.57000000000001,63.8,60.0,87.7,63.8,,,70.3875,371.65,,356.3,288.5,175.1,,,,8.142857142857142,,2022,LB,101172,30.0,30.0
212,77185,2022,LB,defense,Antonio Grier,857.0,152.0,728.0,1954,0.0,0.0,0.0,0.0,0.0,69.13684210526316,60.05789473684212,56.2842105263158,7.621052631578948,62.06842105263158,,,,,,,488.0,,391.0,226.0,,,,,,,2022,LB,77185,50.0,50.0
213,148369,2023,LB,defense,Jailin Walker,2060.0,458.0,2626.0,5573,0.0,0.0,0.0,0.0,0.0,74.41052631578947,69.76315789473684,75.86842105263158,81.9421052631579,78.0421052631579,,,,,,,55.5,,69.4,150.42857142857142,,,,,,,2023,LB,148369,51.2,51.2
214,156889,2024,LB,defense,Bryan McCoy Jr.,4957.0,401.0,4098.0,10547,0.0,0.0,0.0,0.0,0.0,64.695,61.535,59.375,16.369999999999997,62.07000000000001,,,,,,,412.3,,498.05,432.45,,,,,,,2024,LB,156889,43.6,43.6
