index,player_id,season,position,unit,player,run_defense_snaps,pass_rush_snaps,coverage_snaps,total_snaps,run_block_snaps,receiving_snaps,pass_block_snaps,run_snaps,pass_snaps,run_defense,pass_rush,coverage,discipline,defense,run_block,receiving,pass_block,run,pass,offense,coverage_rank,offense_rank,defense_rank,run_defense_rank,pass_rush_rank,receiving_rank,pass_rank,run_block_rank,pass_block_rank,run_rank,season_1,position_1,pff_player_id,wick_score,capped_wick_score
94,157215,2024,ED,defense,Nuer Gatkuoth,677.0,1056.0,66.0,1887,0.0,0.0,0.0,0.0,0.0,86.24666666666667,54.16,60.72666666666667,9.66,70.45333333333333,,,,,,,,,,,803.0,,,,,,2024,DPR,157215,28.9,28.9
95,145707,2023,ED,defense,Quindario Lee,2612.0,3017.0,0.0,6127,0.0,0.0,0.0,0.0,0.0,55.98333333333333,63.28333333333333,63.6,73.41666666666667,60.888888888888886,,,,,,,,,694.25,760.3333333333334,425.3529411764706,,,,,,2023,DPR,145707,32.6,32.6
96,146179,2023,ED,defense,Tre Smith,4293.0,4151.0,28.0,8510,0.0,0.0,0.0,0.0,0.0,67.795,70.775,72.46000000000001,66.475,72.035,,,,,,,,,208.95,293.0,185.95,,,,,,2023,DPR,146179,54.6,54.6
97,76957,2022,ED,defense,Andre Carter,4372.0,4737.0,205.0,9971,0.0,0.0,0.0,0.0,0.0,72.65789473684211,82.32631578947368,59.5,4.326315789473685,73.33157894736841,,,,,,,,,220.1578947368421,158.42105263157896,92.73684210526316,,,,,,2022,DPR,76957,78.8,78.8
98,147092,2022,ED,defense,Josaiah Stewart,3092.0,3629.0,418.0,7829,0.0,0.0,0.0,0.0,0.0,65.65789473684211,77.19473684210527,61.85,79.63684210526316,73.76315789473684,,,,,,,,,206.57894736842104,406.7894736842105,143.38888888888889,,,,,,2022,DPR,147092,63.9,63.9
99,169977,2024,ED,defense,Matthew Fobbs-White,1655.0,1842.0,741.0,4390,0.0,0.0,0.0,0.0,0.0,66.53,80.58000000000001,54.415,65.35499999999999,73.045,,,,,,,110.0,,135.73333333333332,486.8888888888889,33.23076923076923,,,,,,2024,DE,169977,52.2,52.2
100,157215,2024,ED,defense,Nuer Gatkuoth,677.0,1056.0,66.0,1887,0.0,0.0,0.0,0.0,0.0,86.24666666666667,54.16,60.72666666666667,9.66,70.45333333333333,,,,,,,,,,,803.0,,,,,,2024,DE,157215,33.3,33.3
101,98162,2023,ED,defense,Elijah Alston,2436.0,2856.0,323.0,6339,0.0,0.0,0.0,0.0,0.0,67.49473684210527,80.93157894736842,89.86842105263158,75.70526315789475,86.51052631578948,,,,,,,,,46.8421052631579,328.6875,80.22222222222223,,,,,,2023,DE,98162,65.8,65.8
102,98193,2023,ED,defense,Quindarius Dunnigan,3372.0,4152.0,110.0,8938,0.0,0.0,0.0,0.0,0.0,72.99473684210527,65.84210526315789,48.810526315789474,55.68947368421052,66.9421052631579,,,,,,,,,406.42105263157896,184.0,331.72222222222223,,,,,,2023,DE,98193,41.1,41.1
103,83724,2022,ED,defense,Daniel Grzesiak,5169.0,4796.0,313.0,12535,26.0,0.0,23.0,0.0,0.0,72.99,80.295,62.72105263157895,43.25,77.685,60.0,,79.59375,,,60.0,,,111.8,151.05,79.5,,,,3.4375,,2022,DE,83724,75.0,75.0
104,55198,2020,ED,defense,Jordan Strachan,2565.0,2903.0,1191.0,7198,0.0,0.0,0.0,0.0,0.0,74.13888888888889,81.08333333333333,51.18333333333333,34.93333333333333,72.71111111111111,,,,,,,63.333333333333336,,100.52941176470588,65.3076923076923,42.9375,,,,,,2020,DE,55198,60.2,60.2
105,56862,2020,ED,defense,Arnold Ebiketie,2457.0,1735.0,105.0,5520,0.0,0.0,0.0,0.0,0.0,76.03999999999999,85.47333333333333,61.08571428571428,48.99333333333333,82.45333333333333,,,,,,,,,28.846153846153847,59.5,20.166666666666668,,,,,,2020,DE,56862,74.4,74.4
106,147407,2024,ED,defense,Langston Hardy,3306.0,3173.0,1129.0,9829,0.0,0.0,7.0,0.0,0.0,69.215,61.05499999999999,65.925,87.81,68.275,,,60.5,,,60.0,30.894736842105264,,375.35,306.35,555.6666666666666,,,,,,2024,DE,147407,41.6,41.6
